date,home_team,away_team,home_goals,away_goals,home_win
2024-04-05,MIN,COL,2,5,0
2024-04-05,NSH,STL,6,3,1
2024-04-05,CAR,WSH,4,2,1
2024-04-05,BUF,PHI,4,2,1
2024-04-05,DET,NYR,3,4,0
2024-04-06,MTL,TOR,2,4,0
2024-04-06,SJS,STL,3,2,1
2024-04-06,PIT,TBL,5,4,1
2024-04-06,OTT,NJD,3,4,0
2024-04-06,NYI,NSH,2,0,1
2024-04-06,MIN,WPG,2,4,0
2024-04-06,ARI,VGK,7,4,1
2024-04-06,CHI,DAL,3,2,1
2024-04-06,CBJ,PHI,6,2,1
2024-04-06,BOS,FLA,3,2,1
2024-04-06,ANA,SEA,1,3,0
2024-04-06,EDM,COL,6,2,1
2024-04-07,WSH,OTT,2,3,0
2024-04-07,SJS,ARI,2,5,0
2024-04-07,NYR,MTL,5,2,1
2024-04-07,LAK,VAN,6,3,1
2024-04-07,NJD,NSH,2,3,0
2024-04-07,CHI,MIN,0,4,0
2024-04-07,CGY,EDM,2,4,0
2024-04-07,CAR,CBJ,3,0,1
2024-04-07,DET,BUF,3,1,1
2024-04-08,ANA,STL,5,6,0
2024-04-08,COL,DAL,4,7,0
2024-04-08,TOR,PIT,3,2,1
2024-04-09,NYI,NYR,4,2,1
2024-04-09,TBL,CBJ,5,2,1
2024-04-09,VAN,VGK,4,3,1
2024-04-09,NJD,TOR,2,5,0
2024-04-09,DET,WSH,1,2,0
2024-04-09,FLA,OTT,2,0,1
2024-04-09,BOS,CAR,1,4,0
2024-04-09,MTL,PHI,9,3,1
2024-04-10,ANA,LAK,3,1,1
2024-04-10,COL,MIN,5,2,1
2024-04-10,DAL,BUF,3,2,1
2024-04-10,NSH,WPG,3,4,0
2024-04-10,SEA,ARI,5,0,1
2024-04-10,SJS,CGY,2,3,0
2024-04-11,VAN,ARI,3,4,0
2024-04-11,TOR,NJD,5,6,0
2024-04-11,TBL,OTT,2,3,0
2024-04-11,STL,CHI,5,2,1
2024-04-11,PIT,DET,6,5,1
2024-04-11,NYR,PHI,1,4,0
2024-04-11,NYI,MTL,3,2,1
2024-04-11,FLA,CBJ,4,0,1
2024-04-11,EDM,VGK,5,1,1
2024-04-11,BUF,WSH,4,2,1
2024-04-12,DAL,WPG,0,3,0
2024-04-12,LAK,CGY,4,1,1
2024-04-12,SEA,SJS,1,3,0
2024-04-13,WSH,TBL,4,2,1
2024-04-13,VGK,MIN,7,2,1
2024-04-13,TOR,DET,4,5,0
2024-04-13,STL,CAR,2,5,0
2024-04-13,PHI,NJD,1,0,1
2024-04-13,OTT,MTL,5,4,1
2024-04-13,ANA,CGY,3,6,0
2024-04-13,FLA,BUF,3,2,1
2024-04-13,EDM,ARI,2,3,0
2024-04-13,DAL,SEA,3,1,1
2024-04-13,COL,WPG,0,7,0
2024-04-13,CHI,NSH,1,5,0
2024-04-13,NYR,NYI,3,2,1
2024-04-14,VGK,COL,4,3,1
2024-04-14,STL,SEA,4,1,1
2024-04-14,SJS,MIN,2,6,0
2024-04-14,PIT,BOS,4,6,0
2024-04-14,LAK,ANA,3,1,1
2024-04-14,EDM,VAN,1,3,0
2024-04-14,CHI,CAR,2,4,0
2024-04-14,NSH,CBJ,6,4,1
2024-04-15,PIT,NSH,4,2,1
2024-04-15,TBL,BUF,2,4,0
2024-04-15,NYR,OTT,4,0,1
2024-04-15,WSH,BOS,2,0,1
2024-04-15,DET,MTL,5,4,1
2024-04-15,CGY,ARI,6,5,1
2024-04-15,NJD,NYI,1,4,0
2024-04-16,PHI,WSH,1,2,0
2024-04-16,MTL,DET,4,5,0
2024-04-16,LAK,MIN,1,3,0
2024-04-16,CBJ,CAR,6,3,1
2024-04-16,EDM,SJS,9,2,1
2024-04-16,FLA,TOR,5,2,1
2024-04-16,BOS,OTT,1,3,0
2024-04-17,NYI,PIT,5,4,1
2024-04-17,TBL,TOR,6,4,1
2024-04-17,VAN,CGY,4,1,1
2024-04-17,VGK,CHI,3,1,1
2024-04-17,WPG,SEA,4,3,1
2024-04-18,ARI,EDM,5,2,1
2024-04-18,DAL,STL,2,1,1
2024-04-18,MIN,SEA,3,4,0
2024-04-19,WPG,VAN,4,2,1
2024-04-19,VGK,ANA,1,4,0
2024-04-19,COL,EDM,5,1,1
2024-04-19,CGY,SJS,5,1,1
2024-04-19,LAK,CHI,5,4,1
2024-04-20,CAR,NYI,3,1,1
2024-04-21,BOS,TOR,5,1,1
2024-04-21,FLA,TBL,3,2,1
2024-04-21,NYR,WSH,4,1,1
2024-04-21,WPG,COL,7,6,1
2024-04-22,BOS,TOR,2,3,0
2024-04-22,CAR,NYI,5,3,1
2024-04-22,VAN,NSH,4,2,1
2024-04-23,NYR,WSH,4,3,1
2024-04-23,FLA,TBL,3,2,1
2024-04-23,DAL,VGK,3,4,0
2024-04-23,EDM,LAK,7,4,1
2024-04-24,TOR,BOS,2,4,0
2024-04-24,VAN,NSH,1,4,0
2024-04-24,WPG,COL,2,5,0
2024-04-25,DAL,VGK,1,3,0
2024-04-25,EDM,LAK,4,5,0
2024-04-25,NYI,CAR,2,3,0
2024-04-25,TBL,FLA,3,5,0
2024-04-26,WSH,NYR,1,3,0
2024-04-26,NSH,VAN,1,2,0
2024-04-27,TBL,FLA,6,3,1
2024-04-27,NYI,CAR,3,2,1
2024-04-27,COL,WPG,6,2,1
2024-04-27,LAK,EDM,1,6,0
2024-04-28,VGK,DAL,2,3,0
2024-04-28,COL,WPG,5,1,1
2024-04-28,NSH,VAN,3,4,0
2024-04-28,TOR,BOS,1,3,0
2024-04-29,LAK,EDM,0,1,0
2024-04-29,WSH,NYR,2,4,0
2024-04-29,FLA,TBL,6,1,1
2024-04-30,VGK,DAL,2,4,0
2024-04-30,BOS,TOR,1,2,0
2024-04-30,CAR,NYI,6,3,1
2024-05-01,DAL,VGK,3,2,1
2024-05-01,VAN,NSH,1,2,0
2024-05-01,WPG,COL,3,6,0
2024-05-02,EDM,LAK,4,3,1
2024-05-03,NSH,VAN,0,1,0
2024-05-03,TOR,BOS,2,1,1
2024-05-04,VGK,DAL,2,0,1
2024-05-05,BOS,TOR,2,1,1
2024-05-05,DAL,VGK,2,1,1
2024-05-05,NYR,CAR,4,3,1
2024-05-07,NYR,CAR,4,3,1
2024-05-07,FLA,BOS,1,5,0
2024-05-08,DAL,COL,3,4,0
2024-05-08,FLA,BOS,6,1,1
2024-05-09,CAR,NYR,2,3,0
2024-05-09,VAN,EDM,5,4,1
2024-05-10,BOS,FLA,2,6,0
2024-05-10,DAL,COL,5,3,1
2024-05-11,CAR,NYR,4,3,1
2024-05-11,VAN,EDM,3,4,0
2024-05-12,BOS,FLA,2,3,0
2024-05-12,COL,DAL,1,4,0
2024-05-13,NYR,CAR,1,4,0
2024-05-13,EDM,VAN,3,4,0
2024-05-14,COL,DAL,1,5,0
2024-05-14,FLA,BOS,1,2,0
2024-05-15,EDM,VAN,3,2,1
2024-05-16,CAR,NYR,3,5,0
2024-05-16,DAL,COL,3,5,0
2024-05-17,BOS,FLA,1,2,0
2024-05-17,VAN,EDM,3,2,1
2024-05-18,COL,DAL,1,2,0
2024-05-19,EDM,VAN,5,1,1
2024-05-21,VAN,EDM,2,3,0
2024-05-23,NYR,FLA,0,3,0
2024-05-24,DAL,EDM,2,3,0
2024-05-25,NYR,FLA,2,1,1
2024-05-26,DAL,EDM,3,1,1
2024-05-26,FLA,NYR,4,5,0
2024-05-28,EDM,DAL,3,5,0
2024-05-29,FLA,NYR,3,2,1
2024-05-30,EDM,DAL,5,2,1
2024-05-31,NYR,FLA,2,3,0
2024-06-01,DAL,EDM,1,3,0
2024-06-02,FLA,NYR,2,1,1
2024-06-03,EDM,DAL,2,1,1
2024-06-09,FLA,EDM,3,0,1
2024-06-11,FLA,EDM,4,1,1
2024-06-14,EDM,FLA,3,4,0
2024-06-16,EDM,FLA,8,1,1
2024-06-19,FLA,EDM,3,5,0
2024-06-22,EDM,FLA,5,1,1
2024-06-25,FLA,EDM,2,1,1
2024-10-04,BUF,NJD,1,4,0
2024-10-05,NJD,BUF,3,1,1
2024-10-08,FLA,BOS,6,4,1
2024-10-08,SEA,STL,2,3,0
2024-10-09,UTA,CHI,5,2,1
2024-10-09,PIT,NYR,0,6,0
2024-10-09,MTL,TOR,1,0,1
2024-10-10,BOS,MTL,6,4,1
2024-10-10,BUF,LAK,1,3,0
2024-10-10,EDM,WPG,0,6,0
2024-10-10,NJD,TOR,2,4,0
2024-10-10,NYI,UTA,4,5,0
2024-10-10,OTT,FLA,3,1,1
2024-10-10,VAN,CGY,5,6,0
2024-10-10,VGK,COL,8,4,1
2024-10-11,SJS,STL,4,5,0
2024-10-11,NSH,DAL,3,4,0
2024-10-11,MIN,CBJ,3,2,1
2024-10-11,DET,PIT,3,6,0
2024-10-11,CAR,TBL,1,4,0
2024-10-12,WSH,NJD,3,5,0
2024-10-12,VGK,STL,4,3,1
2024-10-12,VAN,PHI,2,3,0
2024-10-12,TOR,PIT,4,2,1
2024-10-12,WPG,CHI,2,1,1
2024-10-12,MTL,OTT,4,1,1
2024-10-12,DET,NSH,3,0,1
2024-10-12,BUF,FLA,5,2,1
2024-10-12,BOS,LAK,2,1,1
2024-10-12,NYR,UTA,5,6,0
2024-10-13,CGY,PHI,6,3,1
2024-10-13,COL,CBJ,4,6,0
2024-10-13,DAL,NYI,3,0,1
2024-10-13,EDM,CHI,2,5,0
2024-10-13,MIN,SEA,4,5,0
2024-10-13,SJS,ANA,0,2,0
2024-10-13,WPG,MIN,2,1,1
2024-10-14,NYR,DET,4,1,1
2024-10-14,VGK,ANA,3,1,1
2024-10-14,NJD,UTA,3,0,1
2024-10-14,OTT,LAK,8,7,1
2024-10-14,EDM,CGY,1,4,0
2024-10-14,DAL,SEA,2,0,1
2024-10-14,BOS,FLA,3,4,0
2024-10-14,MTL,PIT,3,6,0
2024-10-15,CAR,NJD,4,2,1
2024-10-15,CBJ,FLA,3,4,0
2024-10-15,COL,NYI,2,6,0
2024-10-15,STL,MIN,1,4,0
2024-10-15,TBL,VAN,4,1,1
2024-10-15,WSH,VGK,4,2,1
2024-10-16,TOR,LAK,6,2,1
2024-10-16,PIT,BUF,6,5,1
2024-10-16,NSH,SEA,3,7,0
2024-10-16,DAL,SJS,3,2,1
2024-10-16,CGY,CHI,3,1,1
2024-10-16,EDM,PHI,4,3,1
2024-10-17,ANA,UTA,5,4,1
2024-10-17,CBJ,BUF,6,4,1
2024-10-17,COL,BOS,3,5,0
2024-10-17,DET,NYR,2,5,0
2024-10-17,FLA,VAN,2,3,0
2024-10-17,MTL,LAK,1,4,0
2024-10-17,OTT,NJD,1,3,0
2024-10-17,TBL,VGK,4,3,1
2024-10-17,WSH,DAL,3,2,1
2024-10-18,STL,NYI,1,0,1
2024-10-18,SEA,PHI,6,4,1
2024-10-18,CHI,SJS,4,2,1
2024-10-18,NSH,EDM,2,4,0
2024-10-18,PIT,CAR,1,4,0
2024-10-19,WPG,SJS,8,3,1
2024-10-19,TOR,NYR,1,4,0
2024-10-19,PHI,VAN,0,3,0
2024-10-19,OTT,TBL,5,4,1
2024-10-19,NYI,MTL,4,3,1
2024-10-19,STL,CAR,4,3,1
2024-10-19,NJD,WSH,5,6,0
2024-10-19,FLA,VGK,4,3,1
2024-10-19,DAL,EDM,4,1,1
2024-10-19,COL,ANA,4,3,1
2024-10-19,CBJ,MIN,1,3,0
2024-10-19,NSH,DET,2,5,0
2024-10-20,CHI,BUF,2,4,0
2024-10-20,SEA,CGY,2,1,1
2024-10-20,UTA,BOS,2,1,1
2024-10-20,WPG,PIT,6,3,1
2024-10-21,ANA,LAK,1,4,0
2024-10-21,SJS,COL,1,4,0
2024-10-21,TOR,TBL,5,2,1
2024-10-22,NJD,TBL,5,8,0
2024-10-22,PHI,WSH,1,4,0
2024-10-22,MTL,NYR,2,7,0
2024-10-22,NYI,DET,0,1,0
2024-10-22,CBJ,TOR,6,2,1
2024-10-22,FLA,MIN,1,5,0
2024-10-22,BUF,DAL,4,2,1
2024-10-23,ANA,SJS,3,1,1
2024-10-23,CGY,PIT,4,3,1
2024-10-23,CHI,VAN,3,6,0
2024-10-23,EDM,CAR,2,3,0
2024-10-23,NSH,BOS,4,0,1
2024-10-23,SEA,COL,2,3,0
2024-10-23,STL,WPG,2,3,0
2024-10-23,UTA,OTT,0,4,0
2024-10-23,VGK,LAK,6,1,1
2024-10-23,WSH,PHI,6,3,1
2024-10-24,TOR,STL,1,5,0
2024-10-24,TBL,MIN,2,4,0
2024-10-24,DET,NJD,5,3,1
2024-10-24,BOS,DAL,2,5,0
2024-10-24,NYR,FLA,1,3,0
2024-10-25,CGY,CAR,2,4,0
2024-10-25,LAK,SJS,3,2,1
2024-10-25,NJD,NYI,3,4,0
2024-10-25,SEA,WPG,3,4,0
2024-10-25,UTA,COL,1,5,0
2024-10-25,VGK,OTT,6,4,1
2024-10-26,NYI,FLA,3,6,0
2024-10-26,TBL,WSH,3,0,1
2024-10-26,PHI,MIN,7,5,1
2024-10-26,NYR,ANA,2,1,1
2024-10-26,MTL,STL,5,2,1
2024-10-26,CGY,WPG,3,5,0
2024-10-26,EDM,PIT,4,0,1
2024-10-26,CHI,NSH,2,3,0
2024-10-26,BUF,DET,5,3,1
2024-10-26,BOS,TOR,4,3,1
2024-10-26,LAK,UTA,3,2,1
2024-10-27,VGK,SJS,7,3,1
2024-10-27,SEA,CAR,1,4,0
2024-10-27,PHI,MTL,3,4,0
2024-10-27,VAN,PIT,4,3,1
2024-10-27,NJD,ANA,6,2,1
2024-10-27,DET,EDM,2,3,0
2024-10-27,DAL,CHI,4,2,1
2024-10-27,NSH,CBJ,4,3,1
2024-10-28,BUF,FLA,2,5,0
2024-10-28,CBJ,EDM,6,1,1
2024-10-28,COL,OTT,5,4,1
2024-10-28,TBL,NSH,3,2,1
2024-10-28,WPG,TOR,4,6,0
2024-10-29,UTA,SJS,4,5,0
2024-10-29,WSH,NYR,5,3,1
2024-10-29,VGK,CGY,5,0,1
2024-10-29,VAN,CAR,3,4,0
2024-10-29,PIT,MIN,3,5,0
2024-10-29,NYI,ANA,1,3,0
2024-10-29,MTL,SEA,2,8,0
2024-10-29,COL,CHI,2,5,0
2024-10-29,BOS,PHI,0,2,0
2024-10-29,OTT,STL,8,1,1
2024-10-30,CBJ,NYI,2,0,1
2024-10-30,DET,WPG,2,6,0
2024-10-30,SJS,LAK,4,2,1
2024-10-31,UTA,CGY,5,1,1
2024-10-31,WSH,MTL,6,3,1
2024-10-31,VAN,NJD,0,6,0
2024-10-31,TOR,SEA,4,1,1
2024-10-31,PIT,ANA,2,1,1
2024-10-31,PHI,STL,2,1,1
2024-10-31,LAK,VGK,6,3,1
2024-10-31,COL,TBL,2,5,0
2024-10-31,CAR,BOS,8,2,1
2024-11-01,BUF,NYI,3,4,0
2024-11-01,CBJ,WPG,2,6,0
2024-11-01,DAL,FLA,4,6,0
2024-11-01,NSH,EDM,1,5,0
2024-11-01,NYR,OTT,2,1,1
2024-11-01,SJS,CHI,3,2,1
2024-11-02,STL,TOR,4,2,1
2024-11-02,FLA,DAL,4,2,1
2024-11-02,PIT,MTL,3,1,1
2024-11-02,WSH,CBJ,7,2,1
2024-11-02,PHI,BOS,0,3,0
2024-11-02,CGY,NJD,3,0,1
2024-11-02,MIN,TBL,5,3,1
2024-11-02,LAK,CHI,3,4,0
2024-11-02,DET,BUF,2,1,1
2024-11-02,OTT,SEA,3,0,1
2024-11-03,WPG,TBL,7,4,1
2024-11-03,VGK,UTA,4,3,1
2024-11-03,SJS,VAN,2,3,0
2024-11-03,NYR,NYI,5,2,1
2024-11-03,MIN,TOR,2,1,1
2024-11-03,CAR,WSH,4,2,1
2024-11-03,BOS,SEA,2,0,1
2024-11-03,NSH,COL,5,2,1
2024-11-04,ANA,CHI,2,4,0
2024-11-04,CGY,EDM,2,4,0
2024-11-05,NSH,LAK,0,3,0
2024-11-05,EDM,NJD,0,3,0
2024-11-06,WPG,UTA,3,0,1
2024-11-06,SJS,CBJ,2,1,1
2024-11-06,TOR,BOS,4,0,1
2024-11-06,STL,TBL,3,2,1
2024-11-06,NYI,PIT,4,3,1
2024-11-06,CAR,PHI,6,4,1
2024-11-06,MIN,LAK,1,5,0
2024-11-06,ANA,VAN,1,5,0
2024-11-06,MTL,CGY,2,3,0
2024-11-06,COL,SEA,6,3,1
2024-11-06,BUF,OTT,5,1,1
2024-11-07,CHI,DET,1,4,0
2024-11-07,EDM,VGK,2,4,0
2024-11-07,WSH,NSH,3,2,1
2024-11-08,WPG,COL,1,0,1
2024-11-08,TBL,PHI,1,2,0
2024-11-08,STL,UTA,2,4,0
2024-11-08,SJS,MIN,2,5,0
2024-11-08,OTT,NYI,2,4,0
2024-11-08,NYR,BUF,1,6,0
2024-11-08,LAK,VAN,2,4,0
2024-11-08,FLA,NSH,6,2,1
2024-11-08,DAL,CHI,3,1,1
2024-11-08,CAR,PIT,5,1,1
2024-11-08,BOS,CGY,4,3,1
2024-11-08,NJD,MTL,5,3,1
2024-11-09,WSH,PIT,2,4,0
2024-11-09,TOR,DET,3,1,1
2024-11-09,WPG,DAL,4,1,1
2024-11-09,SEA,VGK,4,3,1
2024-11-09,BUF,CGY,3,2,1
2024-11-09,ANA,MIN,2,5,0
2024-11-09,FLA,PHI,4,3,1
2024-11-10,TOR,MTL,4,1,1
2024-11-10,STL,WSH,1,8,0
2024-11-10,NYI,NJD,3,4,0
2024-11-10,NSH,UTA,4,0,1
2024-11-10,VAN,EDM,3,7,0
2024-11-10,DET,NYR,0,4,0
2024-11-10,COL,CAR,6,4,1
2024-11-10,BOS,OTT,2,3,0
2024-11-10,LAK,CBJ,5,2,1
2024-11-11,ANA,CBJ,4,2,1
2024-11-11,BUF,MTL,5,7,0
2024-11-11,CHI,MIN,2,1,1
2024-11-11,NJD,SJS,0,1,0
2024-11-12,CGY,LAK,3,1,1
2024-11-12,COL,NSH,3,2,1
2024-11-12,PHI,SJS,4,3,1
2024-11-12,PIT,DAL,1,7,0
2024-11-12,VGK,CAR,2,5,0
2024-11-13,VAN,CGY,3,1,1
2024-11-13,TOR,OTT,0,3,0
2024-11-13,STL,BOS,2,3,0
2024-11-13,SEA,CBJ,5,2,1
2024-11-13,FLA,NJD,1,4,0
2024-11-13,EDM,NYI,4,3,1
2024-11-13,NYR,WPG,3,6,0
2024-11-14,ANA,VGK,2,3,0
2024-11-14,COL,LAK,4,2,1
2024-11-14,PIT,DET,2,3,0
2024-11-14,UTA,CAR,4,1,1
2024-11-14,WSH,TOR,3,4,0
2024-11-15,VAN,NYI,2,5,0
2024-11-15,TBL,WPG,4,1,1
2024-11-15,SEA,CHI,3,1,1
2024-11-15,OTT,PHI,4,5,0
2024-11-15,NYR,SJS,3,2,1
2024-11-15,EDM,NSH,3,2,1
2024-11-15,FLA,NJD,2,6,0
2024-11-15,DAL,BOS,7,2,1
2024-11-15,BUF,STL,4,3,1
2024-11-15,MIN,MTL,3,0,1
2024-11-16,COL,WSH,2,5,0
2024-11-16,UTA,VGK,2,4,0
2024-11-16,CGY,NSH,2,0,1
2024-11-16,SEA,NYI,3,2,1
2024-11-16,BOS,STL,2,3,0
2024-11-16,ANA,DET,6,4,1
2024-11-16,CBJ,PIT,6,2,1
2024-11-17,VAN,CHI,4,1,1
2024-11-17,TBL,NJD,4,0,1
2024-11-17,PIT,SJS,4,3,1
2024-11-17,PHI,BUF,5,2,1
2024-11-17,MTL,CBJ,5,1,1
2024-11-17,TOR,EDM,4,3,1
2024-11-17,LAK,DET,4,1,1
2024-11-17,FLA,WPG,5,0,1
2024-11-17,CAR,STL,4,1,1
2024-11-17,CAR,OTT,4,0,1
2024-11-17,MIN,DAL,1,2,0
2024-11-18,SEA,NYR,0,2,0
2024-11-18,VAN,NSH,3,5,0
2024-11-18,VGK,WSH,2,5,0
2024-11-19,UTA,WSH,2,6,0
2024-11-19,SJS,DET,5,4,1
2024-11-19,PHI,COL,2,3,0
2024-11-19,BOS,CBJ,1,5,0
2024-11-19,DAL,ANA,2,4,0
2024-11-19,MTL,EDM,3,0,1
2024-11-20,STL,MIN,2,4,0
2024-11-20,WPG,FLA,6,3,1
2024-11-20,PIT,TBL,2,3,0
2024-11-20,VAN,NYR,3,4,0
2024-11-20,CHI,ANA,2,3,0
2024-11-20,OTT,EDM,2,5,0
2024-11-20,CGY,NYI,2,1,1
2024-11-21,TOR,VGK,3,0,1
2024-11-21,SEA,NSH,3,0,1
2024-11-21,PHI,CAR,1,4,0
2024-11-21,LAK,BUF,0,1,0
2024-11-21,DAL,SJS,5,2,1
2024-11-22,STL,SJS,3,2,1
2024-11-22,OTT,VGK,2,3,0
2024-11-22,NJD,CAR,4,2,1
2024-11-22,EDM,MIN,3,5,0
2024-11-22,WSH,COL,1,2,0
2024-11-22,CHI,FLA,3,1,1
2024-11-22,CGY,NYR,3,2,1
2024-11-22,CBJ,TBL,7,6,1
2024-11-22,BOS,UTA,1,0,1
2024-11-22,DET,NYI,2,1,1
2024-11-23,ANA,BUF,2,3,0
2024-11-23,CGY,MIN,4,3,1
2024-11-23,FLA,COL,4,7,0
2024-11-23,LAK,SEA,2,1,1
2024-11-23,PHI,CHI,3,2,1
2024-11-23,PIT,WPG,1,4,0
2024-11-24,PIT,UTA,1,6,0
2024-11-24,WSH,NJD,2,3,0
2024-11-24,TBL,DAL,2,4,0
2024-11-24,SJS,BUF,2,4,0
2024-11-24,NYI,STL,3,1,1
2024-11-24,OTT,VAN,3,4,0
2024-11-24,MTL,VGK,2,6,0
2024-11-24,EDM,NYR,6,2,1
2024-11-24,DET,BOS,1,2,0
2024-11-24,CBJ,CAR,5,4,1
2024-11-24,NSH,WPG,4,1,1
2024-11-25,TOR,UTA,3,2,1
2024-11-26,NYR,STL,2,5,0
2024-11-26,TBL,COL,8,2,1
2024-11-26,SJS,LAK,7,2,1
2024-11-26,PHI,VGK,4,5,0
2024-11-26,OTT,CGY,4,3,1
2024-11-26,NJD,NSH,5,2,1
2024-11-26,MIN,WPG,1,4,0
2024-11-26,FLA,WSH,1,4,0
2024-11-26,CAR,DAL,6,4,1
2024-11-26,ANA,SEA,2,3,0
2024-11-26,NYI,DET,2,4,0
2024-11-27,BOS,VAN,0,2,0
2024-11-27,MTL,UTA,2,3,0
2024-11-28,NYI,BOS,3,6,0
2024-11-28,PIT,VAN,5,4,1
2024-11-28,NSH,PHI,2,3,0
2024-11-28,SJS,OTT,3,4,0
2024-11-28,TBL,WSH,4,5,0
2024-11-28,SEA,ANA,2,5,0
2024-11-28,NJD,STL,0,3,0
2024-11-28,COL,VGK,2,1,1
2024-11-28,FLA,TOR,5,1,1
2024-11-28,DET,CGY,2,1,1
2024-11-28,LAK,WPG,4,1,1
2024-11-28,CHI,DAL,6,2,1
2024-11-28,CBJ,MTL,3,4,0
2024-11-28,CAR,NYR,4,3,1
2024-11-28,BUF,MIN,0,1,0
2024-11-29,WSH,NYI,5,4,1
2024-11-29,SJS,SEA,8,5,1
2024-11-29,PHI,NYR,3,1,1
2024-11-29,NSH,TBL,2,3,0
2024-11-29,MIN,CHI,3,2,1
2024-11-29,BUF,VAN,3,4,0
2024-11-29,CBJ,CGY,5,2,1
2024-11-29,CAR,FLA,3,6,0
2024-11-29,BOS,PIT,1,2,0
2024-11-29,ANA,LAK,1,2,0
2024-11-29,DET,NJD,4,5,0
2024-11-30,UTA,EDM,3,4,0
2024-11-30,NYR,MTL,4,3,1
2024-11-30,VGK,WPG,4,3,1
2024-11-30,DAL,COL,5,3,1
2024-11-30,FLA,CAR,6,0,1
2024-12-01,VGK,UTA,0,6,0
2024-12-01,TBL,TOR,3,5,0
2024-12-01,STL,PHI,2,3,0
2024-12-01,SEA,SJS,2,4,0
2024-12-01,NYI,BUF,3,0,1
2024-12-01,NJD,WSH,5,6,0
2024-12-01,PIT,CGY,6,2,1
2024-12-01,LAK,OTT,5,2,1
2024-12-01,DET,VAN,4,5,0
2024-12-01,DAL,WPG,3,1,1
2024-12-01,COL,EDM,1,4,0
2024-12-01,CHI,CBJ,3,6,0
2024-12-01,BOS,MTL,6,3,1
2024-12-01,MIN,NSH,3,2,1
2024-12-02,ANA,OTT,4,3,1
2024-12-03,NYR,NJD,1,5,0
2024-12-03,TOR,CHI,4,1,1
2024-12-03,UTA,DAL,1,2,0
2024-12-04,VGK,EDM,1,0,1
2024-12-04,WSH,SJS,1,2,0
2024-12-04,WPG,STL,1,4,0
2024-12-04,MTL,NYI,2,1,1
2024-12-04,PIT,FLA,5,4,1
2024-12-04,CGY,CBJ,3,0,1
2024-12-04,BOS,DET,3,2,1
2024-12-04,BUF,COL,4,5,0
2024-12-04,MIN,VAN,3,2,1
2024-12-04,CAR,SEA,2,4,0
2024-12-05,ANA,VGK,1,4,0
2024-12-05,CHI,BOS,2,4,0
2024-12-05,LAK,DAL,3,2,1
2024-12-05,TOR,NSH,3,2,1
2024-12-06,MTL,NSH,3,0,1
2024-12-06,BUF,WPG,2,3,0
2024-12-06,CAR,COL,5,3,1
2024-12-06,CGY,STL,3,4,0
2024-12-06,EDM,CBJ,6,3,1
2024-12-06,NYI,SEA,2,5,0
2024-12-06,OTT,DET,2,1,1
2024-12-06,PHI,FLA,5,7,0
2024-12-06,TBL,SJS,8,1,1
2024-12-07,VAN,CBJ,5,2,1
2024-12-07,TOR,WSH,1,3,0
2024-12-07,NYR,PIT,4,2,1
2024-12-07,VGK,DAL,3,2,1
2024-12-07,NJD,SEA,3,2,1
2024-12-07,NYI,CAR,4,3,1
2024-12-07,CHI,WPG,2,4,0
2024-12-07,BUF,UTA,2,5,0
2024-12-07,BOS,PHI,4,3,1
2024-12-07,ANA,MIN,1,5,0
2024-12-07,FLA,SJS,3,1,1
2024-12-08,PIT,TOR,5,2,1
2024-12-08,WPG,CBJ,1,4,0
2024-12-08,VAN,TBL,2,4,0
2024-12-08,OTT,NYI,2,4,0
2024-12-08,OTT,NSH,3,1,1
2024-12-08,MTL,WSH,2,4,0
2024-12-08,LAK,MIN,4,1,1
2024-12-08,EDM,STL,4,2,1
2024-12-08,DET,COL,1,2,0
2024-12-08,NYR,SEA,5,7,0
2024-12-09,DAL,CGY,6,2,1
2024-12-09,NJD,COL,0,4,0
2024-12-09,PHI,UTA,2,4,0
2024-12-10,NYR,CHI,1,2,0
2024-12-10,BUF,DET,5,6,0
2024-12-10,MTL,ANA,3,2,1
2024-12-11,SEA,FLA,1,2,0
2024-12-11,PIT,COL,2,6,0
2024-12-11,VAN,STL,3,4,0
2024-12-11,UTA,MIN,4,5,0
2024-12-11,WPG,BOS,8,1,1
2024-12-11,NSH,CGY,3,4,0
2024-12-11,NJD,TOR,1,2,0
2024-12-11,EDM,TBL,2,1,1
2024-12-11,CBJ,PHI,3,5,0
2024-12-11,CAR,SJS,3,2,1
2024-12-11,NYI,LAK,1,3,0
2024-12-12,BUF,NYR,2,3,0
2024-12-12,OTT,ANA,5,1,1
2024-12-13,WPG,VGK,2,3,0
2024-12-13,VAN,FLA,4,0,1
2024-12-13,TOR,ANA,3,2,1
2024-12-13,STL,SJS,3,4,0
2024-12-13,SEA,BOS,5,1,1
2024-12-13,PHI,DET,4,1,1
2024-12-13,NYI,CHI,5,4,1
2024-12-13,MIN,EDM,1,7,0
2024-12-13,MTL,PIT,2,9,0
2024-12-13,DAL,NSH,1,4,0
2024-12-13,COL,UTA,1,4,0
2024-12-13,CGY,TBL,3,8,0
2024-12-13,CBJ,WSH,1,2,0
2024-12-13,NJD,LAK,3,1,1
2024-12-14,NYR,LAK,1,5,0
2024-12-14,MIN,PHI,4,1,1
2024-12-14,NJD,CHI,4,1,1
2024-12-14,CAR,OTT,0,3,0
2024-12-14,EDM,VGK,6,3,1
2024-12-15,WSH,BUF,4,2,1
