date,home_team,away_team,home_goals,away_goals,home_win,game_key,season,home_elo_pre,away_elo_pre,elo_diff,home_elo,away_elo,home_elo_post,away_elo_post,home_rolling_win_pct,home_rolling_goal_diff,rest_days_x,home_rest_days,away_rolling_win_pct,away_rolling_goal_diff,away_rest_days,home_home_rolling_win_pct,home_home_rolling_goal_diff,away_away_rolling_win_pct,away_away_rolling_goal_diff,rest_diff
2025-02-28,PIT,PHI,5,4,1,2025-02-28|PIT|PHI|5|4,2024,1429.1009649530977,1467.1592607013765,1.9417042517211485,1429.1009649530977,1467.1592607013765,1436.5590503338642,1459.70117532061,0.3,-1.3,2.0,2.0,0.4,-0.3,2.0,0.3,-1.3,0.2,-1.6,0.0
2025-02-28,TBL,CGY,3,0,1,2025-02-28|TBL|CGY|3|0,2024,1550.0918336738603,1483.2731503542811,106.81868331957912,1550.0918336738603,1483.2731503542811,1555.355975098238,1478.0090089299033,0.7,1.3,2.0,2.0,0.4,-0.6,2.0,0.8,1.8,0.6,0.0,0.0
2025-02-28,UTA,MIN,6,1,1,2025-02-28|UTA|MIN|6|1,2024,1474.4136866046795,1537.9524801154676,-23.538793510788082,1474.4136866046795,1537.9524801154676,1482.4210362879267,1529.9451304322204,0.5,-0.4,2.0,2.0,0.6,0.2,2.0,0.5,0.1,0.6,-0.3,0.0
2025-02-28,VGK,CHI,7,5,1,2025-02-28|VGK|CHI|7|5,2024,1533.2162405038368,1362.0606616804757,211.1555788233611,1533.2162405038368,1362.0606616804757,1536.6471561509225,1358.6297460333901,0.4,-0.1,3.0,3.0,0.2,-1.0,2.0,0.5,0.5,0.1,-1.6,1.0
2025-02-28,WSH,STL,2,5,0,2025-02-28|WSH|STL|2|5,2024,1568.4934123739222,1478.1230258053324,130.37038656858977,1568.4934123739222,1478.1230258053324,1558.3041884323359,1488.3122497469187,0.5,0.9,2.0,2.0,0.4,-0.4,2.0,0.6,1.2,0.4,-0.4,0.0
2025-03-01,CBJ,DET,5,3,1,2025-03-01|CBJ|DET|5|3,2024,1491.1468045147612,1517.96129192336,13.18551259140122,1491.1468045147612,1517.96129192336,1498.3623089162156,1510.7457875219056,0.6,0.7,1.0,1.0,0.7,0.3,1.0,0.7,1.4,0.7,0.3,0.0
2025-03-01,COL,MIN,5,2,1,2025-03-01|COL|MIN|5|2,2024,1552.1980546167335,1529.9451304322204,62.252924184513176,1552.1980546167335,1529.9451304322204,1558.368416151572,1523.7747688973818,0.6,0.6,2.0,2.0,0.6,-0.2,1.0,0.6,1.2,0.5,-1.0,1.0
2025-03-01,DAL,LAK,6,2,1,2025-03-01|DAL|LAK|6|2,2024,1587.7986408433956,1526.3123932417795,101.48624760161601,1587.7986408433956,1526.3123932417795,1593.168135841386,1520.9428982437892,0.7,1.1,3.0,3.0,0.5,0.0,2.0,0.7,0.9,0.3,-0.7,1.0
2025-03-01,FLA,CGY,3,0,1,2025-03-01|FLA|CGY|3|0,2024,1578.1865034501918,1478.0090089299033,140.17749452028852,1578.1865034501918,1478.0090089299033,1582.814690771256,1473.3808216088391,0.7,1.2,1.0,1.0,0.4,-0.6,1.0,0.7,1.4,0.6,0.0,0.0
2025-03-01,NYI,NSH,7,4,1,2025-03-01|NYI|NSH|7|4,2024,1492.199222018078,1448.6904716365525,83.50875038152549,1492.199222018078,1448.6904716365525,1497.930471523955,1442.9592221306755,0.5,-0.3,1.0,1.0,0.3,-1.7,1.0,0.6,0.3,0.3,-1.2,0.0
2025-03-01,NYR,TOR,2,3,0,2025-03-01|NYR|TOR|2|3,2024,1524.2307444732392,1570.6537174872415,-6.422973014002309,1524.2307444732392,1570.6537174872415,1516.8693796981388,1578.0150822623418,0.5,-0.5,3.0,3.0,0.6,0.5,3.0,0.6,0.8,0.7,1.0,0.0
2025-03-01,PIT,BOS,2,3,0,2025-03-01|PIT|BOS|2|3,2024,1436.5590503338642,1470.0285295044787,6.530520829385523,1436.5590503338642,1470.0285295044787,1428.9180943093568,1477.6694855289861,0.4,-0.9,1.0,1.0,0.3,-0.6,1.0,0.3,-1.3,0.1,-2.2,0.0
2025-03-01,WSH,TBL,1,3,0,2025-03-01|WSH|TBL|1|3,2024,1558.3041884323359,1555.355975098238,42.94821333409777,1558.3041884323359,1555.355975098238,1549.8817703228033,1563.7783932077707,0.5,0.7,1.0,1.0,0.8,1.8,1.0,0.5,0.6,0.4,-0.4,0.0
2025-03-02,ANA,CHI,3,6,0,2025-03-02|ANA|CHI|3|6,2024,1468.4992743000303,1358.6297460333901,149.86952826664015,1468.4992743000303,1358.6297460333901,1457.950850049255,1369.1781702841654,0.7,0.7,2.0,2.0,0.2,-1.0,2.0,0.8,1.4,0.1,-1.7,0.0
2025-03-02,BUF,MTL,2,4,0,2025-03-02|BUF|MTL|2|4,2024,1470.3693220194327,1478.3577067383612,32.0116152810715,1470.3693220194327,1478.3577067383612,1462.1802445575229,1486.546784200271,0.6,0.6,2.0,2.0,0.4,-0.8,2.0,0.8,1.1,0.6,0.2,0.0
2025-03-02,CAR,CGY,2,1,1,2025-03-02|CAR|CGY|2|1,2024,1544.2937530488775,1473.3808216088391,110.91293144003839,1544.2937530488775,1473.3808216088391,1549.4776532852586,1468.196921372458,0.4,-0.2,2.0,2.0,0.4,-0.7,1.0,0.8,1.5,0.5,-0.4,1.0
2025-03-02,CAR,EDM,1,3,0,2025-03-02|CAR|EDM|1|3,2024,1549.4776532852586,1550.8809115503889,38.59674173486974,1549.4776532852586,1550.8809115503889,1541.1478862384233,1559.2106785972242,0.4,-0.2,2.0,2.0,0.3,-1.0,2.0,0.8,1.5,0.5,-0.6,0.0
2025-03-02,DAL,STL,6,3,1,2025-03-02|DAL|STL|6|3,2024,1593.168135841386,1488.3122497469187,144.85588609446722,1593.168135841386,1488.3122497469187,1597.7105864165617,1483.769799171743,0.7,1.3,1.0,1.0,0.5,0.1,2.0,0.8,1.4,0.5,0.1,-1.0
2025-03-02,MIN,BOS,1,0,1,2025-03-02|MIN|BOS|1|0,2024,1523.7747688973818,1477.6694855289861,86.1052833683957,1523.7747688973818,1477.6694855289861,1529.4531792370522,1471.9910751893158,0.5,-0.7,1.0,1.0,0.3,-0.7,1.0,0.4,-0.7,0.2,-1.7,0.0
2025-03-02,OTT,SJS,5,3,1,2025-03-02|OTT|SJS|5|3,2024,1504.2921644626454,1325.5999569035062,218.6922075591392,1504.2921644626454,1325.5999569035062,1507.6096307849298,1322.2824905812217,0.5,-0.2,3.0,3.0,0.1,-1.9,2.0,0.6,0.1,0.1,-1.6,1.0
2025-03-02,PIT,TOR,5,6,0,2025-03-02|PIT|TOR|5|6,2024,1428.9180943093568,1578.0150822623418,-109.09698795298505,1428.9180943093568,1578.0150822623418,1423.6986751363365,1583.234501435362,0.4,-0.9,1.0,1.0,0.7,1.0,1.0,0.3,-1.3,0.7,1.0,0.0
2025-03-02,SEA,VAN,6,3,1,2025-03-02|SEA|VAN|6|3,2024,1440.5833028377615,1488.8893931265902,-8.306090288828727,1440.5833028377615,1488.8893931265902,1448.26257005842,1481.2101259059318,0.3,-1.0,4.0,4.0,0.5,-0.1,2.0,0.4,0.1,0.4,-1.0,2.0
2025-03-02,STL,LAK,4,1,1,2025-03-02|STL|LAK|4|1,2024,1483.769799171743,1520.9428982437892,2.8269009279538295,1483.769799171743,1520.9428982437892,1491.2087769564384,1513.5039204590937,0.5,0.1,2.0,2.0,0.5,-0.1,1.0,0.4,0.1,0.2,-1.2,1.0
2025-03-02,UTA,NJD,1,3,0,2025-03-02|UTA|NJD|1|3,2024,1482.4210362879267,1500.674717097776,21.746319190150643,1482.4210362879267,1500.674717097776,1474.452216313504,1508.6435370721986,0.6,0.2,2.0,2.0,0.5,0.5,3.0,0.6,0.8,0.5,0.3,-1.0
2025-03-02,WPG,PHI,1,2,0,2025-03-02|WPG|PHI|1|2,2024,1609.3249870103054,1459.70117532061,189.62381168969546,1609.3249870103054,1459.70117532061,1598.0948497328095,1470.931312598106,0.9,1.9,2.0,2.0,0.4,-0.2,2.0,0.8,1.7,0.2,-1.4,0.0
2025-03-03,NYR,NSH,4,0,1,2025-03-03|NYR|NSH|4|0,2024,1516.8693796981388,1442.9592221306755,113.91015756746333,1516.8693796981388,1442.9592221306755,1521.994906753406,1437.8336950754083,0.5,-0.5,2.0,2.0,0.3,-1.8,2.0,0.6,0.8,0.3,-1.2,0.0
2025-03-03,VGK,NJD,2,0,1,2025-03-03|VGK|NJD|2|0,2024,1536.6471561509225,1508.6435370721986,68.00361907872389,1536.6471561509225,1508.6435370721986,1542.6976433452332,1502.5930498778878,0.5,0.2,3.0,3.0,0.5,0.6,1.0,0.5,0.4,0.5,0.4,2.0
2025-03-03,WSH,OTT,5,4,1,2025-03-03|WSH|OTT|5|4,2024,1549.8817703228033,1507.6096307849298,82.2721395378735,1549.8817703228033,1507.6096307849298,1555.6382506191017,1501.8531504886314,0.4,0.3,2.0,2.0,0.5,-0.1,1.0,0.4,0.3,0.4,-0.6,1.0
2025-03-04,CHI,LAK,5,1,1,2025-03-04|CHI|LAK|5|1,2024,1369.1781702841654,1513.5039204590937,-104.32575017492832,1369.1781702841654,1513.5039204590937,1378.8648929077222,1503.817197835537,0.2,-1.0,2.0,2.0,0.5,-0.1,2.0,0.3,-0.4,0.2,-1.4,0.0
2025-03-04,FLA,TBL,2,1,1,2025-03-04|FLA|TBL|2|1,2024,1582.814690771256,1563.7783932077707,59.03629756348528,1582.814690771256,1563.7783932077707,1589.05241502453,1557.5406689544966,0.8,1.8,3.0,3.0,0.9,2.3,3.0,0.7,1.6,0.5,0.1,0.0
2025-03-04,MTL,BUF,4,3,1,2025-03-04|MTL|BUF|4|3,2024,1486.546784200271,1462.1802445575229,64.3665396427482,1486.546784200271,1462.1802445575229,1492.6730018597066,1456.0540268980874,0.5,-0.3,2.0,2.0,0.6,0.7,2.0,0.4,-1.1,0.2,-1.1,0.0
2025-03-04,NYR,NYI,4,0,1,2025-03-04|NYR|NYI|4|0,2024,1521.994906753406,1497.930471523955,64.06443522945096,1521.994906753406,1497.930471523955,1528.1274280581708,1491.7979502191902,0.6,0.3,1.0,1.0,0.5,-0.3,3.0,0.6,1.1,0.6,0.2,-2.0
2025-03-04,TOR,SJS,2,3,0,2025-03-04|TOR|SJS|2|3,2024,1583.234501435362,1322.2824905812217,300.9520108541403,1583.234501435362,1322.2824905812217,1570.488677737651,1335.0283142789328,0.8,1.2,2.0,2.0,0.1,-2.0,2.0,0.6,-0.1,0.1,-1.7,0.0
2025-03-05,BOS,NSH,3,6,0,2025-03-05|BOS|NSH|3|6,2024,1471.9910751893158,1437.8336950754083,74.1573801139075,1471.9910751893158,1437.8336950754083,1462.914134218708,1446.910636046016,0.3,-0.3,3.0,3.0,0.3,-2.1,2.0,0.5,0.5,0.3,-1.4,1.0
2025-03-05,BUF,SJS,2,6,0,2025-03-05|BUF|SJS|2|6,2024,1456.0540268980874,1335.0283142789328,161.02571261915455,1456.0540268980874,1335.0283142789328,1445.307220442198,1345.7751207348222,0.6,0.7,1.0,1.0,0.2,-1.4,1.0,0.7,0.8,0.1,-1.9,0.0
2025-03-05,COL,PIT,4,1,1,2025-03-05|COL|PIT|4|1,2024,1558.368416151572,1423.6986751363365,174.66974101523556,1558.368416151572,1423.6986751363365,1562.3863968769676,1419.680694410941,0.6,0.8,4.0,4.0,0.3,-1.1,3.0,0.7,1.6,0.4,-0.8,1.0
2025-03-05,DAL,NJD,4,3,1,2025-03-05|DAL|NJD|4|3,2024,1597.7105864165617,1502.5930498778878,135.1175365386739,1597.7105864165617,1502.5930498778878,1602.4325028964167,1497.8711333980327,0.7,1.5,3.0,3.0,0.5,0.6,2.0,0.8,1.5,0.5,0.3,1.0
2025-03-05,DET,CAR,1,2,0,2025-03-05|DET|CAR|1|2,2024,1510.7457875219056,1541.1478862384233,9.597901283482315,1510.7457875219056,1541.1478862384233,1503.0386528561787,1548.8550209041503,0.6,-0.2,4.0,4.0,0.4,-0.6,3.0,0.6,0.4,0.3,-0.9,1.0
2025-03-05,EDM,ANA,2,6,0,2025-03-05|EDM|ANA|2|6,2024,1559.2106785972242,1457.950850049255,141.25982854796916,1559.2106785972242,1457.950850049255,1548.8189512899478,1468.3425773565314,0.3,-1.0,3.0,3.0,0.6,0.1,3.0,0.6,0.8,0.3,-1.4,0.0
2025-03-05,NYI,WPG,3,2,1,2025-03-05|NYI|WPG|3|2,2024,1491.7979502191902,1598.0948497328095,-66.29689951361934,1491.7979502191902,1598.0948497328095,1500.7119632692766,1589.180836682723,0.4,-1.0,1.0,1.0,0.8,1.5,3.0,0.7,0.8,0.7,0.9,-2.0
2025-03-05,PHI,CGY,3,6,0,2025-03-05|PHI|CGY|3|6,2024,1470.931312598106,1468.196921372458,42.73439122564787,1470.931312598106,1468.196921372458,1462.5134407345054,1476.6147932360586,0.4,-0.3,3.0,3.0,0.3,-1.1,3.0,0.7,1.2,0.4,-0.8,0.0
2025-03-05,SEA,MIN,3,4,0,2025-03-05|SEA|MIN|3|4,2024,1448.26257005842,1529.4531792370522,-41.19060917863226,1448.26257005842,1529.4531792370522,1441.647598194694,1536.068151100778,0.4,-0.5,3.0,3.0,0.5,-0.8,3.0,0.5,0.5,0.5,-1.0,0.0
2025-03-05,TBL,CBJ,6,2,1,2025-03-05|TBL|CBJ|6|2,2024,1557.5406689544966,1498.3623089162156,99.17836003828097,1557.5406689544966,1498.3623089162156,1562.9560494513041,1492.946928419408,0.8,1.9,1.0,1.0,0.6,0.8,4.0,0.8,1.8,0.5,0.1,-3.0
2025-03-06,CHI,OTT,3,4,0,2025-03-06|CHI|OTT|3|4,2024,1378.8648929077222,1501.8531504886314,-82.98825758090925,1378.8648929077222,1501.8531504886314,1373.1230288219258,1507.5950145744278,0.3,-0.5,2.0,2.0,0.4,-0.4,3.0,0.3,-0.2,0.4,-0.6,-1.0
2025-03-06,LAK,STL,2,3,0,2025-03-06|LAK|STL|2|3,2024,1503.817197835537,1491.2087769564384,52.6084208790985,1503.817197835537,1491.2087769564384,1495.190154179934,1499.8358206120413,0.5,-0.2,2.0,2.0,0.6,0.9,4.0,0.7,0.8,0.5,-0.1,-2.0
2025-03-06,NYR,WSH,2,3,0,2025-03-06|NYR|WSH|2|3,2024,1528.1274280581708,1555.6382506191017,12.48917743906918,1528.1274280581708,1555.6382506191017,1520.3579435544543,1563.4077351228182,0.7,1.0,2.0,2.0,0.5,0.5,3.0,0.6,1.4,0.7,1.3,-1.0
2025-03-06,VAN,ANA,3,2,1,2025-03-06|VAN|ANA|3|2,2024,1481.2101259059318,1468.3425773565314,52.86754854940045,1481.2101259059318,1468.3425773565314,1487.577615460024,1461.9750878024392,0.4,-0.6,4.0,4.0,0.6,0.3,1.0,0.5,-0.3,0.4,-0.4,3.0
2025-03-06,VGK,TOR,5,2,1,2025-03-06|VGK|TOR|5|2,2024,1542.6976433452332,1570.488677737651,12.208965607582286,1542.6976433452332,1570.488677737651,1549.9342000644804,1563.2521210184038,0.5,0.1,3.0,3.0,0.8,1.3,2.0,0.5,0.4,0.8,1.4,1.0
2025-03-07,CAR,BOS,3,2,1,2025-03-07|CAR|BOS|3|2,2024,1548.8550209041503,1462.914134218708,125.94088668544214,1548.8550209041503,1462.914134218708,1553.749500076539,1458.0196550463193,0.4,-0.6,2.0,2.0,0.3,-0.2,2.0,0.7,1.0,0.2,-1.6,0.0
2025-03-07,COL,SJS,7,3,1,2025-03-07|COL|SJS|7|3,2024,1562.3863968769676,1345.7751207348222,256.61127614214547,1562.3863968769676,1345.7751207348222,1565.174218325287,1342.9872992865028,0.7,1.4,2.0,2.0,0.2,-1.1,2.0,0.7,1.7,0.2,-1.2,0.0
2025-03-07,DAL,CGY,3,2,1,2025-03-07|DAL|CGY|3|2,2024,1602.4325028964167,1476.6147932360586,165.8177096603581,1602.4325028964167,1476.6147932360586,1606.6021433006265,1472.4451528318489,0.7,1.4,2.0,2.0,0.4,-0.6,2.0,0.8,1.4,0.5,-0.4,0.0
2025-03-07,DET,UTA,2,4,0,2025-03-07|DET|UTA|2|4,2024,1503.0386528561787,1474.452216313504,68.58643654267462,1503.0386528561787,1474.452216313504,1494.0770327993682,1483.4138363703146,0.5,-0.4,2.0,2.0,0.6,0.1,5.0,0.5,0.1,0.4,-0.7,-3.0
2025-03-07,EDM,MTL,3,2,1,2025-03-07|EDM|MTL|3|2,2024,1548.8189512899478,1492.6730018597066,96.14594943024122,1548.8189512899478,1492.6730018597066,1554.294879827521,1487.1970733221333,0.3,-1.3,2.0,2.0,0.6,0.2,3.0,0.5,0.1,0.7,0.6,-1.0
2025-03-07,FLA,CBJ,3,0,1,2025-03-07|FLA|CBJ|3|0,2024,1589.05241502453,1492.946928419408,136.105486605122,1589.05241502453,1492.946928419408,1593.7559504037215,1488.2433930402167,0.8,1.6,3.0,3.0,0.5,0.3,2.0,0.8,1.8,0.4,-0.4,1.0
2025-03-07,NSH,SEA,5,3,1,2025-03-07|NSH|SEA|5|3,2024,1446.910636046016,1441.647598194694,45.263037851322,1446.910636046016,1441.647598194694,1453.4390453078788,1435.119188932831,0.4,-1.5,2.0,2.0,0.4,-0.4,2.0,0.6,-0.2,0.4,-1.1,0.0
2025-03-07,PHI,WPG,1,4,0,2025-03-07|PHI|WPG|1|4,2024,1462.5134407345054,1589.180836682723,-86.66739594821775,1462.5134407345054,1589.180836682723,1456.84644427991,1594.8478331373185,0.4,-0.1,2.0,2.0,0.7,1.1,2.0,0.7,1.2,0.6,0.5,0.0
2025-03-07,TBL,BUF,6,5,1,2025-03-07|TBL|BUF|6|5,2024,1562.9560494513041,1445.307220442198,157.64882900910607,1562.9560494513041,1445.307220442198,1567.2687259557276,1440.9945439377746,0.9,2.4,2.0,2.0,0.5,-0.2,2.0,0.8,2.1,0.2,-1.0,0.0
2025-03-08,ANA,STL,3,4,0,2025-03-08|ANA|STL|3|4,2024,1461.9750878024392,1499.8358206120413,2.139267190397959,1461.9750878024392,1499.8358206120413,1454.428908591565,1507.3819998229155,0.6,0.5,2.0,2.0,0.6,0.9,2.0,0.7,0.9,0.5,-0.4,0.0
2025-03-08,CHI,UTA,4,3,1,2025-03-08|CHI|UTA|4|3,2024,1373.1230288219258,1483.4138363703146,-70.29080754838878,1373.1230288219258,1483.4138363703146,1382.1200092703843,1474.416855921856,0.3,-0.2,2.0,2.0,0.7,0.4,1.0,0.3,-0.2,0.5,-0.2,1.0
2025-03-08,FLA,BUF,4,0,1,2025-03-08|FLA|BUF|4|0,2024,1593.7559504037215,1440.9945439377746,192.76140646594695,1593.7559504037215,1440.9945439377746,1597.4750657144693,1437.2754286270267,0.8,1.5,1.0,1.0,0.4,-0.4,1.0,0.9,2.4,0.2,-1.0,0.0
2025-03-08,NJD,WPG,1,6,0,2025-03-08|NJD|WPG|1|6,2024,1497.8711333980327,1594.8478331373185,-56.97669973928578,1497.8711333980327,1594.8478331373185,1491.5901658902283,1601.128800645123,0.4,0.0,3.0,3.0,0.7,1.0,1.0,0.5,0.9,0.7,1.1,2.0
2025-03-08,OTT,NYR,4,3,1,2025-03-08|OTT|NYR|4|3,2024,1507.5950145744278,1520.3579435544543,27.237071019973428,1507.5950145744278,1520.3579435544543,1514.5082566563005,1513.4447014725815,0.4,-0.4,2.0,2.0,0.6,0.7,2.0,0.7,0.7,0.6,0.3,0.0
2025-03-08,PHI,SEA,1,4,0,2025-03-08|PHI|SEA|1|4,2024,1456.84644427991,1435.119188932831,61.72725534707888,1456.84644427991,1435.119188932831,1448.027799577958,1443.9378336347831,0.4,-0.1,1.0,1.0,0.3,-1.0,1.0,0.6,0.3,0.4,-0.9,0.0
2025-03-08,TBL,BOS,0,4,0,2025-03-08|TBL|BOS|0|4,2024,1567.2687259557276,1458.0196550463193,149.24907090940837,1567.2687259557276,1458.0196550463193,1556.7314907396865,1468.5568902623604,0.9,2.4,1.0,1.0,0.2,-0.6,1.0,0.8,1.8,0.2,-1.6,0.0
2025-03-08,VAN,MIN,3,1,1,2025-03-08|VAN|MIN|3|1,2024,1487.577615460024,1536.068151100778,-8.49053564075416,1487.577615460024,1536.068151100778,1495.2608619280436,1528.3849046327584,0.5,-0.3,2.0,2.0,0.5,-1.1,3.0,0.5,-0.3,0.6,-0.5,-1.0
2025-03-08,VGK,PIT,4,0,1,2025-03-08|VGK|PIT|4|0,2024,1549.9342000644804,1419.680694410941,170.25350565353938,1549.9342000644804,1419.680694410941,1554.027404312571,1415.5874901628504,0.6,0.5,2.0,2.0,0.2,-1.7,3.0,0.6,1.1,0.3,-1.4,-1.0
2025-03-08,WSH,DET,5,2,1,2025-03-08|WSH|DET|5|2,2024,1563.4077351228182,1494.0770327993682,109.33070232344994,1563.4077351228182,1494.0770327993682,1568.6225765909905,1488.8621913311958,0.6,0.7,2.0,2.0,0.4,-0.8,1.0,0.5,0.5,0.6,-0.1,1.0
2025-03-09,CAR,WPG,4,2,1,2025-03-09|CAR|WPG|4|2,2024,1553.749500076539,1601.128800645123,-7.379300568583858,1553.749500076539,1601.128800645123,1561.4087711353868,1593.4695295862753,0.5,-0.3,2.0,2.0,0.7,1.4,1.0,0.7,0.9,0.8,1.9,1.0
2025-03-09,CGY,MTL,1,0,1,2025-03-09|CGY|MTL|1|0,2024,1472.4451528318489,1487.1970733221333,25.24807950971558,1472.4451528318489,1487.1970733221333,1479.4010866071005,1480.2411395468816,0.3,-0.8,2.0,2.0,0.6,0.2,2.0,0.4,-0.5,0.6,0.4,0.0
2025-03-09,COL,TOR,7,4,1,2025-03-09|COL|TOR|7|4,2024,1565.174218325287,1563.2521210184038,41.92209730688319,1565.174218325287,1563.2521210184038,1571.773623518976,1556.652715824715,0.7,1.3,2.0,2.0,0.7,0.9,3.0,0.7,2.0,0.7,0.7,-1.0
2025-03-09,EDM,DAL,5,4,1,2025-03-09|EDM|DAL|5|4,2024,1554.294879827521,1606.6021433006265,-12.307263473105422,1554.294879827521,1606.6021433006265,1562.0604423990753,1598.8365807290722,0.4,-1.1,2.0,2.0,0.7,1.3,2.0,0.5,0.1,0.6,0.7,0.0
2025-03-09,LAK,STL,2,1,1,2025-03-09|LAK|STL|2|1,2024,1495.190154179934,1507.3819998229155,27.808154357018566,1495.190154179934,1507.3819998229155,1502.0911454773511,1500.4810085254985,0.4,-0.5,3.0,3.0,0.7,1.1,1.0,0.6,0.4,0.5,-0.7,2.0
2025-03-09,MIN,PIT,1,3,0,2025-03-09|MIN|PIT|1|3,2024,1528.3849046327584,1415.5874901628504,152.79741446990806,1528.3849046327584,1415.5874901628504,1517.783899882045,1426.1884949135638,0.5,-0.7,1.0,1.0,0.2,-2.0,1.0,0.5,-0.4,0.3,-1.5,0.0
2025-03-09,NSH,CHI,3,2,1,2025-03-09|NSH|CHI|3|2,2024,1453.4390453078788,1382.1200092703843,111.31903603749447,1453.4390453078788,1382.1200092703843,1458.6150179573763,1376.944036620887,0.5,-1.0,2.0,2.0,0.4,0.0,1.0,0.6,-0.1,0.2,-1.0,1.0
2025-03-09,NYR,CBJ,3,7,0,2025-03-09|NYR|CBJ|3|7,2024,1513.4447014725815,1488.2433930402167,65.20130843236484,1513.4447014725815,1488.2433930402167,1504.553511491427,1497.1345830213713,0.5,0.5,1.0,1.0,0.4,-0.1,2.0,0.5,0.8,0.4,-0.6,-1.0
2025-03-09,PHI,NJD,1,3,0,2025-03-09|PHI|NJD|1|3,2024,1448.027799577958,1491.5901658902283,-3.562366312270342,1448.027799577958,1491.5901658902283,1440.6046967416673,1499.0132687265188,0.4,-0.2,1.0,1.0,0.4,-0.4,1.0,0.5,-0.1,0.5,0.3,0.0
2025-03-09,SJS,NYI,2,4,0,2025-03-09|SJS|NYI|2|4,2024,1342.9872992865028,1500.7119632692766,-117.72466398277379,1342.9872992865028,1500.7119632692766,1337.9356018961587,1505.7636606596207,0.2,-1.1,2.0,2.0,0.5,-0.6,4.0,0.3,-1.4,0.6,0.0,-2.0
2025-03-09,WSH,SEA,4,2,1,2025-03-09|WSH|SEA|4|2,2024,1568.6225765909905,1443.9378336347831,164.6847429562074,1568.6225765909905,1443.9378336347831,1572.8118800433524,1439.7485301824213,0.6,0.7,1.0,1.0,0.4,-0.6,1.0,0.5,0.5,0.4,-1.0,0.0
2025-03-10,ANA,NYI,4,1,1,2025-03-10|ANA|NYI|4|1,2024,1454.428908591565,1505.7636606596207,-11.33475206805565,1454.428908591565,1505.7636606596207,1462.1735021137983,1498.0190671373873,0.5,0.3,2.0,2.0,0.5,-0.5,1.0,0.6,0.7,0.6,0.1,1.0
2025-03-10,BUF,EDM,3,2,1,2025-03-10|BUF|EDM|3|2,2024,1437.2754286270267,1562.0604423990753,-84.78501377204861,1437.2754286270267,1562.0604423990753,1446.5701745649596,1552.7656964611424,0.3,-0.9,2.0,2.0,0.4,-1.1,1.0,0.7,0.8,0.5,-0.5,1.0
2025-03-10,OTT,DET,2,1,1,2025-03-10|OTT|DET|2|1,2024,1514.5082566563005,1488.8621913311958,65.6460653251047,1514.5082566563005,1488.8621913311958,1520.6077983708024,1482.762649616694,0.4,-0.9,2.0,2.0,0.3,-1.2,2.0,0.7,0.7,0.5,-0.7,0.0
2025-03-10,VAN,DAL,1,4,0,2025-03-10|VAN|DAL|1|4,2024,1495.2608619280436,1598.8365807290722,-63.57571880102864,1495.2608619280436,1598.8365807290722,1489.1181389429992,1604.9793037141167,0.6,0.0,2.0,2.0,0.7,1.3,1.0,0.6,0.0,0.5,0.3,1.0
2025-03-10,VGK,LAK,5,6,0,2025-03-10|VGK|LAK|5|6,2024,1554.027404312571,1502.0911454773511,91.93625883521986,1554.027404312571,1502.0911454773511,1544.5878599866855,1511.5306898032366,0.7,1.0,2.0,2.0,0.4,-0.7,1.0,0.7,1.6,0.2,-1.7,1.0
2025-03-11,BOS,FLA,3,2,1,2025-03-11|BOS|FLA|3|2,2024,1468.5568902623604,1597.4750657144693,-88.91817545210893,1468.5568902623604,1597.4750657144693,1477.9355057562623,1588.0964502205675,0.2,-0.5,3.0,3.0,0.8,1.6,3.0,0.4,-0.1,0.6,0.8,0.0
2025-03-11,CAR,TBL,4,1,1,2025-03-11|CAR|TBL|4|1,2024,1561.4087711353868,1556.7314907396865,44.677280395700336,1561.4087711353868,1556.7314907396865,1567.94961549072,1550.1906463843534,0.6,0.2,2.0,2.0,0.8,1.6,3.0,0.8,1.2,0.5,0.1,-1.0
2025-03-11,COL,CHI,3,0,1,2025-03-11|COL|CHI|3|0,2024,1571.773623518976,1376.944036620887,234.82958689808902,1571.773623518976,1376.944036620887,1574.8572972346776,1373.8603629051852,0.7,1.4,2.0,2.0,0.3,-0.5,2.0,0.8,2.4,0.2,-0.9,0.0
2025-03-11,NJD,CBJ,5,3,1,2025-03-11|NJD|CBJ|5|3,2024,1499.0132687265188,1497.1345830213713,41.87868570514752,1499.0132687265188,1497.1345830213713,1505.6135975365187,1490.5342542113715,0.4,-0.3,2.0,2.0,0.5,0.5,2.0,0.4,-0.1,0.5,0.0,0.0
2025-03-11,PHI,OTT,2,5,0,2025-03-11|PHI|OTT|2|5,2024,1440.6046967416673,1520.6077983708024,-40.00310162913502,1440.6046967416673,1520.6077983708024,1433.9644373224057,1527.248057790064,0.4,-0.3,2.0,2.0,0.4,-1.1,1.0,0.4,-0.4,0.4,-1.0,1.0
2025-03-11,PIT,VGK,3,2,1,2025-03-11|PIT|VGK|3|2,2024,1426.1884949135638,1544.5878599866855,-78.39936507312177,1426.1884949135638,1544.5878599866855,1435.352729834239,1535.4236250660103,0.2,-1.9,2.0,2.0,0.7,1.1,1.0,0.2,-1.6,0.3,-0.7,1.0
